subject	activity	timefreq	acceleration	instrument	jerk	magnitude	variable	axis	count	average
21	STANDING	time	body	accelerometer	jerk	NA	mean	Z	408	-0.00415768745446324
21	STANDING	time	body	accelerometer	jerk	NA	std	X	408	-0.986902089656863
21	STANDING	time	body	accelerometer	jerk	NA	std	Y	408	-0.975655937598039
21	STANDING	time	body	accelerometer	jerk	NA	std	Z	408	-0.983500859044118
21	STANDING	time	body	accelerometer	jerk	magnitude	mean	NA	408	-0.983904480857843
21	STANDING	time	body	accelerometer	jerk	magnitude	std	NA	408	-0.981273283578431
21	STANDING	time	gravity	accelerometer	NA	NA	mean	X	408	0.933392199166667
21	STANDING	time	gravity	accelerometer	NA	NA	mean	Y	408	-0.159189646466569
21	STANDING	time	gravity	accelerometer	NA	NA	mean	Z	408	-0.108750801666667
21	STANDING	time	gravity	accelerometer	NA	NA	std	X	408	-0.985761710490196
21	STANDING	time	gravity	accelerometer	NA	NA	std	Y	408	-0.971477225392157
21	STANDING	time	gravity	accelerometer	NA	NA	std	Z	408	-0.954837480808824
21	STANDING	time	gravity	accelerometer	NA	magnitude	mean	NA	408	-0.963150912941176
21	STANDING	time	gravity	accelerometer	NA	magnitude	std	NA	408	-0.953929866892157
21	STANDING	freq	NA	gyroscope	NA	NA	mean	X	408	-0.965925077156863
21	STANDING	freq	NA	gyroscope	NA	NA	mean	Y	408	-0.97510225497549
21	STANDING	freq	NA	gyroscope	NA	NA	mean	Z	408	-0.972467931004902
21	STANDING	freq	NA	gyroscope	NA	NA	std	X	408	-0.968797858406863
21	STANDING	freq	NA	gyroscope	NA	NA	std	Y	408	-0.969891669583333
21	STANDING	freq	NA	gyroscope	NA	NA	std	Z	408	-0.972862112401961
21	STANDING	freq	NA	gyroscope	NA	magnitude	mean	NA	408	-0.965866833088235
21	STANDING	freq	NA	gyroscope	NA	magnitude	std	NA	408	-0.953305571838235
21	STANDING	freq	NA	gyroscope	jerk	magnitude	mean	NA	408	-0.984352590367647
21	STANDING	freq	NA	gyroscope	jerk	magnitude	std	NA	408	-0.982712903137255
21	STANDING	freq	body	accelerometer	NA	NA	mean	X	408	-0.98587827379902
21	STANDING	freq	body	accelerometer	NA	NA	mean	Y	408	-0.956883413186275
21	STANDING	freq	body	accelerometer	NA	NA	mean	Z	408	-0.963268693014706
21	STANDING	freq	body	accelerometer	NA	NA	std	X	408	-0.987251832009804
21	STANDING	freq	body	accelerometer	NA	NA	std	Y	408	-0.944709573039216
21	STANDING	freq	body	accelerometer	NA	NA	std	Z	408	-0.944186519313726
21	STANDING	freq	body	accelerometer	NA	magnitude	mean	NA	408	-0.964463835294118
21	STANDING	freq	body	accelerometer	NA	magnitude	std	NA	408	-0.955382331130882
21	STANDING	freq	body	accelerometer	jerk	NA	mean	X	408	-0.986833232254902
21	STANDING	freq	body	accelerometer	jerk	NA	mean	Y	408	-0.975834315122549
21	STANDING	freq	body	accelerometer	jerk	NA	mean	Z	408	-0.980867673137255
21	STANDING	freq	body	accelerometer	jerk	NA	std	X	408	-0.988214597720588
21	STANDING	freq	body	accelerometer	jerk	NA	std	Y	408	-0.977320622941176
21	STANDING	freq	body	accelerometer	jerk	NA	std	Z	408	-0.98478774370098
21	STANDING	freq	body	accelerometer	jerk	magnitude	mean	NA	408	-0.980891777990196
21	STANDING	freq	body	accelerometer	jerk	magnitude	std	NA	408	-0.980677714142157
22	STANDING	time	NA	gyroscope	NA	NA	mean	X	321	-0.0254191240414019
22	STANDING	time	NA	gyroscope	NA	NA	mean	Y	321	-0.0680874699005607
22	STANDING	time	NA	gyroscope	NA	NA	mean	Z	321	0.0778932356199377
22	STANDING	time	NA	gyroscope	NA	NA	std	X	321	-0.947193890031153
22	STANDING	time	NA	gyroscope	NA	NA	std	Y	321	-0.961771448847352
22	STANDING	time	NA	gyroscope	NA	NA	std	Z	321	-0.961680421713396
22	STANDING	time	NA	gyroscope	NA	magnitude	mean	NA	321	-0.944387131090343
22	STANDING	time	NA	gyroscope	NA	magnitude	std	NA	321	-0.932768709906542
22	STANDING	time	NA	gyroscope	jerk	NA	mean	X	321	-0.099847063952648
22	STANDING	time	NA	gyroscope	jerk	NA	mean	Y	321	-0.0413041445831776
22	STANDING	time	NA	gyroscope	jerk	NA	mean	Z	321	-0.0532327089788785
22	STANDING	time	NA	gyroscope	jerk	NA	std	X	321	-0.969334342087227
22	STANDING	time	NA	gyroscope	jerk	NA	std	Y	321	-0.981362539376947
22	STANDING	time	NA	gyroscope	jerk	NA	std	Z	321	-0.980430803457944
22	STANDING	time	NA	gyroscope	jerk	magnitude	mean	NA	321	-0.980149047663551
22	STANDING	time	NA	gyroscope	jerk	magnitude	std	NA	321	-0.97592294105919
22	STANDING	time	body	accelerometer	NA	NA	mean	X	321	0.278041442990654
22	STANDING	time	body	accelerometer	NA	NA	mean	Y	321	-0.0162919697409969
22	STANDING	time	body	accelerometer	NA	NA	mean	Z	321	-0.108584790978847
22	STANDING	time	body	accelerometer	NA	NA	std	X	321	-0.98577913741433
22	STANDING	time	body	accelerometer	NA	NA	std	Y	321	-0.943929466510903
22	STANDING	time	body	accelerometer	NA	NA	std	Z	321	-0.946861680747664
22	STANDING	time	body	accelerometer	NA	magnitude	mean	NA	321	-0.960008077507788
22	STANDING	time	body	accelerometer	NA	magnitude	std	NA	321	-0.955332201028037
22	STANDING	time	body	accelerometer	jerk	NA	mean	X	321	0.0753569075202492
22	STANDING	time	body	accelerometer	jerk	NA	mean	Y	321	0.010111489402757
22	STANDING	time	body	accelerometer	jerk	NA	mean	Z	321	-0.0032776132114704
22	STANDING	time	body	accelerometer	jerk	NA	std	X	321	-0.980740624579439
22	STANDING	time	body	accelerometer	jerk	NA	std	Y	321	-0.965719141557632
22	STANDING	time	body	accelerometer	jerk	NA	std	Z	321	-0.980528638504673
22	STANDING	time	body	accelerometer	jerk	magnitude	mean	NA	321	-0.97846166317757
22	STANDING	time	body	accelerometer	jerk	magnitude	std	NA	321	-0.972364379875389
22	STANDING	time	gravity	accelerometer	NA	NA	mean	X	321	0.919059055109034
22	STANDING	time	gravity	accelerometer	NA	NA	mean	Y	321	-0.228973896664798
22	STANDING	time	gravity	accelerometer	NA	NA	mean	Z	321	-0.0391433425827414
22	STANDING	time	gravity	accelerometer	NA	NA	std	X	321	-0.988328218971963
22	STANDING	time	gravity	accelerometer	NA	NA	std	Y	321	-0.976765248161994
22	STANDING	time	gravity	accelerometer	NA	NA	std	Z	321	-0.958523098847352
22	STANDING	time	gravity	accelerometer	NA	magnitude	mean	NA	321	-0.960008077507788
22	STANDING	time	gravity	accelerometer	NA	magnitude	std	NA	321	-0.955332201028037
22	STANDING	freq	NA	gyroscope	NA	NA	mean	X	321	-0.94675898800623
22	STANDING	freq	NA	gyroscope	NA	NA	mean	Y	321	-0.966333729719626
22	STANDING	freq	NA	gyroscope	NA	NA	mean	Z	321	-0.963981698099689
22	STANDING	freq	NA	gyroscope	NA	NA	std	X	321	-0.948300216168224
22	STANDING	freq	NA	gyroscope	NA	NA	std	Y	321	-0.959689494641745
22	STANDING	freq	NA	gyroscope	NA	NA	std	Z	321	-0.964613274859813
22	STANDING	freq	NA	gyroscope	NA	magnitude	mean	NA	321	-0.951476231588785
22	STANDING	freq	NA	gyroscope	NA	magnitude	std	NA	321	-0.933341601806854
22	STANDING	freq	NA	gyroscope	jerk	magnitude	mean	NA	321	-0.976779554112149
22	STANDING	freq	NA	gyroscope	jerk	magnitude	std	NA	321	-0.976328858411215
22	STANDING	freq	body	accelerometer	NA	NA	mean	X	321	-0.98289328211838
22	STANDING	freq	body	accelerometer	NA	NA	mean	Y	321	-0.949861931682243
22	STANDING	freq	body	accelerometer	NA	NA	mean	Z	321	-0.960649488193146
22	STANDING	freq	body	accelerometer	NA	NA	std	X	321	-0.98720546317757
22	STANDING	freq	body	accelerometer	NA	NA	std	Y	321	-0.943879410436137
22	STANDING	freq	body	accelerometer	NA	NA	std	Z	321	-0.943339074953271
22	STANDING	freq	body	accelerometer	NA	magnitude	mean	NA	321	-0.961544205140187
22	STANDING	freq	body	accelerometer	NA	magnitude	std	NA	321	-0.958353597819315
22	STANDING	freq	body	accelerometer	jerk	NA	mean	X	321	-0.980699131464174
22	STANDING	freq	body	accelerometer	jerk	NA	mean	Y	321	-0.965811104797508
22	STANDING	freq	body	accelerometer	jerk	NA	mean	Z	321	-0.977310582305296
22	STANDING	freq	body	accelerometer	jerk	NA	std	X	321	-0.982604555700935
22	STANDING	freq	body	accelerometer	jerk	NA	std	Y	321	-0.968276776635514
22	STANDING	freq	body	accelerometer	jerk	NA	std	Z	321	-0.982456679252336
22	STANDING	freq	body	accelerometer	jerk	magnitude	mean	NA	321	-0.972024363084112
22	STANDING	freq	body	accelerometer	jerk	magnitude	std	NA	321	-0.971797716105919
23	STANDING	time	NA	gyroscope	NA	NA	mean	X	372	-0.025995840534328
23	STANDING	time	NA	gyroscope	NA	NA	mean	Y	372	-0.0701054925344086
23	STANDING	time	NA	gyroscope	NA	NA	mean	Z	372	0.0807155642524194
23	STANDING	time	NA	gyroscope	NA	NA	std	X	372	-0.95131767688172
23	STANDING	time	NA	gyroscope	NA	NA	std	Y	372	-0.971532080430108
23	STANDING	time	NA	gyroscope	NA	NA	std	Z	372	-0.96414560655914
23	STANDING	time	NA	gyroscope	NA	magnitude	mean	NA	372	-0.951625729731183
23	STANDING	time	NA	gyroscope	NA	magnitude	std	NA	372	-0.943833213225806
23	STANDING	time	NA	gyroscope	jerk	NA	mean	X	372	-0.100155168716129
23	STANDING	time	NA	gyroscope	jerk	NA	mean	Y	372	-0.0420467314419355
23	STANDING	time	NA	gyroscope	jerk	NA	mean	Z	372	-0.0532010939308333
23	STANDING	time	NA	gyroscope	jerk	NA	std	X	372	-0.9692252875
23	STANDING	time	NA	gyroscope	jerk	NA	std	Y	372	-0.986431329462366
23	STANDING	time	NA	gyroscope	jerk	NA	std	Z	372	-0.98021414110215
23	STANDING	time	NA	gyroscope	jerk	magnitude	mean	NA	372	-0.982288016908602
23	STANDING	time	NA	gyroscope	jerk	magnitude	std	NA	372	-0.979961403010753
23	STANDING	time	body	accelerometer	NA	NA	mean	X	372	0.278828651854839
23	STANDING	time	body	accelerometer	NA	NA	mean	Y	372	-0.0167977281776075
23	STANDING	time	body	accelerometer	NA	NA	mean	Z	372	-0.108267862838172
23	STANDING	time	body	accelerometer	NA	NA	std	X	372	-0.988843561182796
23	STANDING	time	body	accelerometer	NA	NA	std	Y	372	-0.936001795967742
23	STANDING	time	body	accelerometer	NA	NA	std	Z	372	-0.948806904677419
23	STANDING	time	body	accelerometer	NA	magnitude	mean	NA	372	-0.960610868387097
23	STANDING	time	body	accelerometer	NA	magnitude	std	NA	372	-0.954616990349462
23	STANDING	time	body	accelerometer	jerk	NA	mean	X	372	0.0751573972123656
23	STANDING	time	body	accelerometer	jerk	NA	mean	Y	372	0.0101148521319059
23	STANDING	time	body	accelerometer	jerk	NA	mean	Z	372	-0.0018974095096828
23	STANDING	time	body	accelerometer	jerk	NA	std	X	372	-0.984349626693548
23	STANDING	time	body	accelerometer	jerk	NA	std	Y	372	-0.967883784381721
23	STANDING	time	body	accelerometer	jerk	NA	std	Z	372	-0.983229959569892
23	STANDING	time	body	accelerometer	jerk	magnitude	mean	NA	372	-0.980636512365591
23	STANDING	time	body	accelerometer	jerk	magnitude	std	NA	372	-0.977210209973118
23	STANDING	time	gravity	accelerometer	NA	NA	mean	X	372	0.962043215860215
23	STANDING	time	gravity	accelerometer	NA	NA	mean	Y	372	-0.161186928963441
23	STANDING	time	gravity	accelerometer	NA	NA	mean	Z	372	0.0264846203618116
23	STANDING	time	gravity	accelerometer	NA	NA	std	X	372	-0.993397036854839
23	STANDING	time	gravity	accelerometer	NA	NA	std	Y	372	-0.973034421209677
23	STANDING	time	gravity	accelerometer	NA	NA	std	Z	372	-0.96397086672043
23	STANDING	time	gravity	accelerometer	NA	magnitude	mean	NA	372	-0.960610868387097
23	STANDING	time	gravity	accelerometer	NA	magnitude	std	NA	372	-0.954616990349462
23	STANDING	freq	NA	gyroscope	NA	NA	mean	X	372	-0.949037305295699
23	STANDING	freq	NA	gyroscope	NA	NA	mean	Y	372	-0.974991462043011
23	STANDING	freq	NA	gyroscope	NA	NA	mean	Z	372	-0.964985898897849
23	STANDING	freq	NA	gyroscope	NA	NA	std	X	372	-0.952612203763441
23	STANDING	freq	NA	gyroscope	NA	NA	std	Y	372	-0.969851461747312
23	STANDING	freq	NA	gyroscope	NA	NA	std	Z	372	-0.96719539905914
23	STANDING	freq	NA	gyroscope	NA	magnitude	mean	NA	372	-0.958766084569893
23	STANDING	freq	NA	gyroscope	NA	magnitude	std	NA	372	-0.944319971129032
23	STANDING	freq	NA	gyroscope	jerk	magnitude	mean	NA	372	-0.981220656989247
23	STANDING	freq	NA	gyroscope	jerk	magnitude	std	NA	372	-0.979549015134409
23	STANDING	freq	body	accelerometer	NA	NA	mean	X	372	-0.986430985913978
23	STANDING	freq	body	accelerometer	NA	NA	mean	Y	372	-0.946644989946237
23	STANDING	freq	body	accelerometer	NA	NA	mean	Z	372	-0.96433910344086
23	STANDING	freq	body	accelerometer	NA	NA	std	X	372	-0.990033387311828
23	STANDING	freq	body	accelerometer	NA	NA	std	Y	372	-0.934316990806452
23	STANDING	freq	body	accelerometer	NA	NA	std	Z	372	-0.94452021766129
23	STANDING	freq	body	accelerometer	NA	magnitude	mean	NA	372	-0.962876970322581
23	STANDING	freq	body	accelerometer	NA	magnitude	std	NA	372	-0.956817735295699
23	STANDING	freq	body	accelerometer	jerk	NA	mean	X	372	-0.984358713252688
23	STANDING	freq	body	accelerometer	jerk	NA	mean	Y	372	-0.968199629462366
23	STANDING	freq	body	accelerometer	jerk	NA	mean	Z	372	-0.980298660188172
23	STANDING	freq	body	accelerometer	jerk	NA	std	X	372	-0.985813452983871
23	STANDING	freq	body	accelerometer	jerk	NA	std	Y	372	-0.96992097016129
23	STANDING	freq	body	accelerometer	jerk	NA	std	Z	372	-0.984833840430107
23	STANDING	freq	body	accelerometer	jerk	magnitude	mean	NA	372	-0.976828958709677
23	STANDING	freq	body	accelerometer	jerk	magnitude	std	NA	372	-0.976656159139785
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	X	381	-0.0287743229792651
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Y	381	-0.0712942827221522
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Z	381	0.0860270438503937
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	X	381	-0.488403341644882
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Y	381	-0.36906830492832
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Z	381	-0.231374738942992
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	mean	NA	381	-0.19398733210105
24	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	std	NA	381	-0.405041759668819
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	X	381	-0.104838854828793
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Y	381	-0.0365194978208661
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Z	381	-0.0521749528052493
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	X	381	-0.593673607795276
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Y	381	-0.668939452204724
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Z	381	-0.563492680585827
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	mean	NA	381	-0.622335493674541
24	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	std	NA	381	-0.672548633254593
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	X	381	0.26341857383727
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Y	381	-0.0237256487250202
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Z	381	-0.117541135365354
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	X	381	-0.279930843408399
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Y	381	-0.0690525163212598
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Z	381	-0.259974154555381
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	mean	NA	381	-0.161935882768661
24	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	std	NA	381	-0.299341134357155
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	X	381	0.0744080512986877
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Y	381	0.00655267951128609
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Z	381	-0.0106585077391076
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	X	381	-0.382407304464567
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Y	381	-0.392100161186352
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Z	381	-0.635943293018373
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	mean	NA	381	-0.42405480383727
24	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	std	NA	381	-0.394352328666142
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	X	381	0.885125907112861
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Y	381	-0.254031799209974
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Z	381	-0.137390928795441
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	X	381	-0.953951368530184
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Y	381	-0.925696910944882
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Z	381	-0.909478407795276
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	mean	NA	381	-0.161935882768661
24	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	std	NA	381	-0.299341134357155
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	X	381	-0.420033127401312
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Y	381	-0.470190603987139
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Z	381	-0.295355295775066
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	X	381	-0.51386883483727
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Y	381	-0.32329583824147
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Z	381	-0.28503946233937
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	mean	NA	381	-0.491262041832021
24	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	std	NA	381	-0.45241374512336
24	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	mean	NA	381	-0.665338654671916
24	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	std	NA	381	-0.706981457769029
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	X	381	-0.31703702643727
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Y	381	-0.187858074233176
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Z	381	-0.404897644367454
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	X	381	-0.26754872419895
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Y	381	-0.0718244393189501
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Z	381	-0.245511834453202
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	mean	NA	381	-0.31193196716273
24	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	std	NA	381	-0.402631512958005
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	X	381	-0.415754248024934
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Y	381	-0.419462199226509
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Z	381	-0.602536443097113
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	X	381	-0.404166043317953
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Y	381	-0.404229382085564
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Z	381	-0.668531062650919
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	mean	NA	381	-0.369786356657218
24	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	std	NA	381	-0.432850955013123
25	STANDING	time	NA	gyroscope	NA	NA	mean	X	409	-0.0282102179470416
25	STANDING	time	NA	gyroscope	NA	NA	mean	Y	409	-0.0724304093337897
25	STANDING	time	NA	gyroscope	NA	NA	mean	Z	409	0.0858949365589242
25	STANDING	time	NA	gyroscope	NA	NA	std	X	409	-0.929400534572127
25	STANDING	time	NA	gyroscope	NA	NA	std	Y	409	-0.957665999364303
25	STANDING	time	NA	gyroscope	NA	NA	std	Z	409	-0.950177551687042
25	STANDING	time	NA	gyroscope	NA	magnitude	mean	NA	409	-0.928913580953545
25	STANDING	time	NA	gyroscope	NA	magnitude	std	NA	409	-0.911656712738386
25	STANDING	time	NA	gyroscope	jerk	NA	mean	X	409	-0.100324498951589
25	STANDING	time	NA	gyroscope	jerk	NA	mean	Y	409	-0.0418082484486553
25	STANDING	time	NA	gyroscope	jerk	NA	mean	Z	409	-0.0530327791038142
25	STANDING	time	NA	gyroscope	jerk	NA	std	X	409	-0.962764696136919
25	STANDING	time	NA	gyroscope	jerk	NA	std	Y	409	-0.977487206210269
25	STANDING	time	NA	gyroscope	jerk	NA	std	Z	409	-0.973152905819071
25	STANDING	time	NA	gyroscope	jerk	magnitude	mean	NA	409	-0.975682507701711
25	STANDING	time	NA	gyroscope	jerk	magnitude	std	NA	409	-0.968669395672372
25	STANDING	time	body	accelerometer	NA	NA	mean	X	409	0.27849004606357
25	STANDING	time	body	accelerometer	NA	NA	mean	Y	409	-0.0163479762784597
25	STANDING	time	body	accelerometer	NA	NA	mean	Z	409	-0.105087363663325
25	STANDING	time	body	accelerometer	NA	NA	std	X	409	-0.983185765892421
25	STANDING	time	body	accelerometer	NA	NA	std	Y	409	-0.924617024792176
25	STANDING	time	body	accelerometer	NA	NA	std	Z	409	-0.934746448207824
25	STANDING	time	body	accelerometer	NA	magnitude	mean	NA	409	-0.948795875061125
25	STANDING	time	body	accelerometer	NA	magnitude	std	NA	409	-0.940283751491442
25	STANDING	time	body	accelerometer	jerk	NA	mean	X	409	0.0754754284259169
25	STANDING	time	body	accelerometer	jerk	NA	mean	Y	409	0.00806534766049389
25	STANDING	time	body	accelerometer	jerk	NA	mean	Z	409	-0.00647319271239853
25	STANDING	time	body	accelerometer	jerk	NA	std	X	409	-0.976477176381418
25	STANDING	time	body	accelerometer	jerk	NA	std	Y	409	-0.959326847603912
25	STANDING	time	body	accelerometer	jerk	NA	std	Z	409	-0.978078058435208
25	STANDING	time	body	accelerometer	jerk	magnitude	mean	NA	409	-0.9740196400978
25	STANDING	time	body	accelerometer	jerk	magnitude	std	NA	409	-0.967048774963325
25	STANDING	time	gravity	accelerometer	NA	NA	mean	X	409	0.947237873716381
25	STANDING	time	gravity	accelerometer	NA	NA	mean	Y	409	-0.166687672362665
25	STANDING	time	gravity	accelerometer	NA	NA	mean	Z	409	0.0324328801353056
25	STANDING	time	gravity	accelerometer	NA	NA	std	X	409	-0.987972162273839
25	STANDING	time	gravity	accelerometer	NA	NA	std	Y	409	-0.965516574596577
25	STANDING	time	gravity	accelerometer	NA	NA	std	Z	409	-0.947554833679707
25	STANDING	time	gravity	accelerometer	NA	magnitude	mean	NA	409	-0.948795875061125
25	STANDING	time	gravity	accelerometer	NA	magnitude	std	NA	409	-0.940283751491442
25	STANDING	freq	NA	gyroscope	NA	NA	mean	X	409	-0.928912521124694
25	STANDING	freq	NA	gyroscope	NA	NA	mean	Y	409	-0.961644686845966
25	STANDING	freq	NA	gyroscope	NA	NA	mean	Z	409	-0.951307767310513
25	STANDING	freq	NA	gyroscope	NA	NA	std	X	409	-0.930772275623472
25	STANDING	freq	NA	gyroscope	NA	NA	std	Y	409	-0.955995857432763
25	STANDING	freq	NA	gyroscope	NA	NA	std	Z	409	-0.954481818312959
25	STANDING	freq	NA	gyroscope	NA	magnitude	mean	NA	409	-0.935214766870416
25	STANDING	freq	NA	gyroscope	NA	magnitude	std	NA	409	-0.91291650391198
25	STANDING	freq	NA	gyroscope	jerk	magnitude	mean	NA	409	-0.969849047383863
25	STANDING	freq	NA	gyroscope	jerk	magnitude	std	NA	409	-0.969177887139364
25	STANDING	freq	body	accelerometer	NA	NA	mean	X	409	-0.979240357286064
25	STANDING	freq	body	accelerometer	NA	NA	mean	Y	409	-0.936016045525672
25	STANDING	freq	body	accelerometer	NA	NA	mean	Z	409	-0.95441434403423
25	STANDING	freq	body	accelerometer	NA	NA	std	X	409	-0.985231541613692
25	STANDING	freq	body	accelerometer	NA	NA	std	Y	409	-0.923414518168704
25	STANDING	freq	body	accelerometer	NA	NA	std	Z	409	-0.929601694718826
25	STANDING	freq	body	accelerometer	NA	magnitude	mean	NA	409	-0.949796424132029
25	STANDING	freq	body	accelerometer	NA	magnitude	std	NA	409	-0.944266243422983
25	STANDING	freq	body	accelerometer	jerk	NA	mean	X	409	-0.976420743569682
25	STANDING	freq	body	accelerometer	jerk	NA	mean	Y	409	-0.959195291760391
25	STANDING	freq	body	accelerometer	jerk	NA	mean	Z	409	-0.974299135134474
25	STANDING	freq	body	accelerometer	jerk	NA	std	X	409	-0.978819387652812
25	STANDING	freq	body	accelerometer	jerk	NA	std	Y	409	-0.962633063740831
25	STANDING	freq	body	accelerometer	jerk	NA	std	Z	409	-0.980606374327628
25	STANDING	freq	body	accelerometer	jerk	magnitude	mean	NA	409	-0.966581535892421
25	STANDING	freq	body	accelerometer	jerk	magnitude	std	NA	409	-0.966780076503667
26	STANDING	time	NA	gyroscope	NA	NA	mean	X	152	-0.0261042895973026
26	STANDING	time	NA	gyroscope	NA	NA	mean	Y	152	-0.0699034502461184
26	STANDING	time	NA	gyroscope	NA	NA	mean	Z	152	0.0779279474131579
26	STANDING	time	NA	gyroscope	NA	NA	std	X	152	-0.927318019605263
26	STANDING	time	NA	gyroscope	NA	NA	std	Y	152	-0.938511880197368
26	STANDING	time	NA	gyroscope	NA	NA	std	Z	152	-0.94141660506579
26	STANDING	time	NA	gyroscope	NA	magnitude	mean	NA	152	-0.922989439802632
26	STANDING	time	NA	gyroscope	NA	magnitude	std	NA	152	-0.903159209736842
26	STANDING	time	NA	gyroscope	jerk	NA	mean	X	152	-0.100533917506579
26	STANDING	time	NA	gyroscope	jerk	NA	mean	Y	152	-0.0430137770197368
26	STANDING	time	NA	gyroscope	jerk	NA	mean	Z	152	-0.0519438530328947
26	STANDING	time	NA	gyroscope	jerk	NA	std	X	152	-0.950914299539474
26	STANDING	time	NA	gyroscope	jerk	NA	std	Y	152	-0.966278058552632
26	STANDING	time	NA	gyroscope	jerk	NA	std	Z	152	-0.967323822763158
26	STANDING	time	NA	gyroscope	jerk	magnitude	mean	NA	152	-0.966617598947368
26	STANDING	time	NA	gyroscope	jerk	magnitude	std	NA	152	-0.955222175263158
26	STANDING	time	body	accelerometer	NA	NA	mean	X	152	0.279171831447368
26	STANDING	time	body	accelerometer	NA	NA	mean	Y	152	-0.016275877594
26	STANDING	time	body	accelerometer	NA	NA	mean	Z	152	-0.104310735447368
